COUNTY,STATE,POPEST2019,BEDS,HELIPADS,NONPROF,PRIVATE,GOVERNM,LAT,LON
Nueces County,Texas,362294,2224.0,11,5,9,0,27.7153774,-97.6199942
Ochiltree County,Texas,9836,25.0,1,0,0,1,36.2559217,-100.8138152
Oldham County,Texas,2112,0.0,0,0,0,0,35.3907651,-102.6193428
Orange County,Texas,83396,94.0,1,1,0,0,30.1228634,-93.9041169
Palo Pinto County,Texas,29189,74.0,1,0,0,1,32.7215726,-98.2814881
Panola County,Texas,23194,49.0,1,1,0,0,32.1367712,-94.3130073
Parker County,Texas,142878,125.0,1,0,2,0,32.7599475,-97.7935767
Parmer County,Texas,9605,25.0,1,1,0,0,34.4901153,-102.768021
Pecos County,Texas,15823,41.0,2,0,0,2,30.7857437,-102.8065415
Polk County,Texas,51353,66.0,1,1,0,0,30.7642828,-94.8192175
Potter County,Texas,117415,1146.0,3,1,7,1,35.3683354,-101.8776577
Presidio County,Texas,6704,0.0,0,0,0,0,29.9883766,-104.2336552
Rains County,Texas,12514,0.0,0,0,0,0,32.868508500000004,-95.7964017
Randall County,Texas,137713,4.0,0,0,1,0,34.9444713,-101.8850309
Reagan County,Texas,3849,21.0,1,0,0,2,31.3458428,-101.5295291
Real County,Texas,3452,0.0,0,0,0,0,29.7949383,-99.8280905
Red River County,Texas,12023,49.0,1,1,0,0,33.571979,-95.0429674
Reeves County,Texas,15976,25.0,1,0,0,1,31.232003,-103.6583657
Refugio County,Texas,6948,20.0,1,0,0,1,28.3171012,-97.2394101
Roberts County,Texas,854,0.0,0,0,0,0,35.83097520000001,-100.80580340000002
Robertson County,Texas,17074,0.0,0,0,0,0,31.033905800000007,-96.5079742
Rockwall County,Texas,104915,170.0,2,0,3,0,32.8923464,-96.4066987
Runnels County,Texas,10264,50.0,2,0,0,2,31.828255100000003,-99.9779922
Rusk County,Texas,54406,96.0,1,1,0,0,32.051377,-94.7906553
Sabine County,Texas,10542,25.0,1,0,1,0,31.3325489,-93.8722218
San Augustine County,Texas,8237,18.0,1,1,0,0,31.3970365,-94.1751389
San Jacinto County,Texas,28859,0.0,0,0,0,0,30.5083577,-95.1902362
San Patricio County,Texas,66730,75.0,0,0,1,0,27.997322600000004,-97.51304559999998
San Saba County,Texas,6055,0.0,0,0,0,0,31.122268,-98.83970490000002
Schleicher County,Texas,2793,14.0,1,0,1,0,30.8791222,-100.5418961
Scurry County,Texas,16703,25.0,1,0,0,1,32.7225172,-100.9052015
Shackelford County,Texas,3265,0.0,0,0,0,0,32.7088752,-99.3307616
Shelby County,Texas,25274,0.0,1,0,1,0,31.7716364,-94.1301652
Sherman County,Texas,3022,0.0,0,0,0,0,36.2452294,-101.8858689
Smith County,Texas,232751,1337.0,6,7,2,1,32.3402898,-95.2563971
Somervell County,Texas,9128,16.0,1,0,0,1,32.227581300000004,-97.7724138
Starr County,Texas,64633,48.0,1,0,0,1,26.5630409,-98.7479897
Stephens County,Texas,9366,40.0,1,0,0,1,32.6944793,-98.8200722
Sterling County,Texas,1291,0.0,0,0,0,0,31.815141600000004,-101.0452671
Stonewall County,Texas,1350,20.0,1,0,0,1,33.1571742,-100.2453011
Sutton County,Texas,3776,12.0,1,0,0,1,30.5672947,-100.6432359
Swisher County,Texas,7397,20.0,1,1,0,0,34.47235,-101.7119955
Tarrant County,Texas,2102515,6814.0,22,16,37,1,32.7513658,-97.335696
Taylor County,Texas,138034,956.0,3,2,4,0,32.27931210000001,-99.8812612
Terrell County,Texas,776,0.0,0,0,0,0,30.1990738,-102.0974881
Terry County,Texas,12337,45.0,1,0,0,1,33.151425399999994,-102.3328121
Throckmorton County,Texas,1501,14.0,1,0,0,1,33.1571081,-99.2017838
Titus County,Texas,32750,164.0,1,0,0,1,33.2040399,-94.9651725
Tom Green County,Texas,119200,614.0,2,2,2,0,31.3782559,-100.4133839
Travis County,Texas,1273954,3904.0,12,10,16,2,30.287856899999994,-97.7561392
Trinity County,Texas,14651,45.0,1,1,0,0,31.0834452,-95.1219348
Tyler County,Texas,21672,49.0,1,0,0,1,30.756393900000006,-94.3984613
Upshur County,Texas,41753,37.0,1,1,0,0,32.7263725,-94.9286251
Upton County,Texas,3657,44.0,3,0,0,3,31.3720387,-102.0386055
Uvalde County,Texas,26741,25.0,1,0,0,1,29.300357,-99.7733181
Val Verde County,Texas,49025,93.0,1,0,0,1,29.9153286,-101.1284631
Van Zandt County,Texas,56590,52.0,1,0,1,0,32.5375642,-95.8292165
Victoria County,Texas,92084,723.0,6,0,5,1,28.802644300000004,-96.9766308
Walker County,Texas,72971,123.0,1,1,0,0,30.679574100000004,-95.5522823
Waller County,Texas,55246,0.0,0,0,0,0,29.9443902,-95.9955885
Ward County,Texas,11998,25.0,0,0,0,1,31.5007583,-103.0781186
Washington County,Texas,35882,60.0,1,1,0,0,30.222635200000006,-96.3936114
Webb County,Texas,276652,578.0,2,0,5,1,27.698362100000004,-99.2523577
Wharton County,Texas,41556,210.0,2,1,1,0,29.2454534,-96.2291474
Wheeler County,Texas,5056,41.0,2,0,0,2,35.3921902,-100.2632764
Wichita County,Texas,132230,559.0,2,1,4,2,33.9516534,-98.7088886
Wilbarger County,Texas,12769,687.0,1,0,0,2,34.0265157,-99.2085961
Willacy County,Texas,21358,0.0,0,0,0,0,26.4553947,-97.5947484
Williamson County,Texas,590551,1009.0,6,5,7,0,30.6580927,-97.6041649
Wilson County,Texas,51070,44.0,1,0,0,1,29.1589961,-98.1251465
Winkler County,Texas,8010,19.0,1,0,0,1,31.8005913,-103.07622990000002
Wise County,Texas,69984,184.0,3,1,0,2,33.2139213,-97.6563925
Wood County,Texas,45539,50.0,2,2,0,0,32.7577475,-95.3812941
Yoakum County,Texas,8713,24.0,1,0,0,1,33.1536951,-102.833579
Young County,Texas,18010,67.0,2,0,0,2,33.1508315,-98.6962766
Zapata County,Texas,14179,0.0,0,0,0,0,26.9879626,-99.1673556
Zavala County,Texas,11840,0.0,0,0,0,0,28.8366612,-99.767631
Beaver County,Utah,6710,72.0,1,0,0,2,38.3335694,-113.2754828
Box Elder County,Utah,56046,53.0,2,1,1,0,41.3586056,-113.2112072
Cache County,Utah,128289,150.0,2,1,1,0,41.70429779999999,-111.7451159
Carbon County,Utah,20463,49.0,1,0,1,0,39.6023917,-110.6505023
Daggett County,Utah,950,0.0,0,0,0,0,40.915567,-109.47981740000002
Davis County,Utah,355481,579.0,2,1,4,0,41.0263758,-112.1197426
Duchesne County,Utah,19938,124.0,1,1,0,0,40.2960433,-110.4715153
Emery County,Utah,10012,0.0,0,0,0,0,38.9844774,-110.8038549
Garfield County,Utah,5051,41.0,1,1,0,0,37.80180670000001,-111.5853156
Grand County,Utah,9754,19.0,0,1,0,0,38.96346370000001,-109.6619899
Iron County,Utah,54839,48.0,1,1,0,0,37.8546136,-113.2867347
Juab County,Utah,12017,25.0,1,1,0,0,39.6949628,-112.8342117
Kane County,Utah,7886,0.0,1,0,0,1,37.2439691,-112.0048393
Millard County,Utah,13188,37.0,2,2,0,0,39.0364951,-113.0861444
Morgan County,Utah,12124,0.0,0,0,0,0,41.0784068,-111.6509149
Piute County,Utah,1479,0.0,0,0,0,0,38.310801,-112.1012191
Rich County,Utah,2483,0.0,0,0,0,0,41.661286,-111.2123631
Salt Lake County,Utah,1160437,2932.0,15,7,9,4,40.6632297,-111.9103124
San Juan County,Utah,15308,25.0,1,0,0,1,37.5859438,-109.7852018
Sanpete County,Utah,30939,43.0,2,1,0,1,39.3606305,-111.5767825
Sevier County,Utah,21620,27.0,1,1,0,0,38.7312956,-111.7866483
Summit County,Utah,42145,26.0,1,1,0,0,40.8320852,-111.1233396
Tooele County,Utah,72259,31.0,1,0,1,0,40.4062872,-113.1966394
Uintah County,Utah,35734,39.0,1,0,1,0,40.1943199,-109.5770955
Utah County,Utah,636235,1033.0,5,3,4,1,40.0841662,-111.6259473
Wasatch County,Utah,34091,19.0,1,1,0,0,40.3348338,-111.1186992
Washington County,Utah,177556,261.0,2,2,0,0,37.2393471,-113.525776
Wayne County,Utah,2711,0.0,0,0,0,0,38.3079634,-111.1243088
Weber County,Utah,260213,477.0,2,1,1,0,41.2728039,-111.8860648
Addison County,Vermont,36777,25.0,0,1,0,0,44.0285618,-73.14910359999998
Bennington County,Vermont,35470,99.0,1,1,0,0,43.0125713,-73.1473048
Caledonia County,Vermont,29993,25.0,1,1,0,0,44.4678493,-72.08971009999998
Chittenden County,Vermont,163774,562.0,0,1,0,0,44.4531756,-73.0673673
Essex County,Vermont,6163,0.0,0,0,0,0,44.7065484,-71.7344471
Franklin County,Vermont,49402,70.0,0,1,0,0,44.87539870000001,-72.9297141
Grand Isle County,Vermont,7235,0.0,0,0,0,0,44.706737,-73.3042618
Lamoille County,Vermont,25362,25.0,0,1,0,0,44.6090486,-72.6714363
Orange County,Vermont,28892,25.0,1,1,0,0,43.9950352,-72.37635329999998
Orleans County,Vermont,27037,25.0,1,1,0,0,44.8708524,-72.25657209999999
Rutland County,Vermont,58191,123.0,1,1,0,0,43.5299763,-73.03471309999998
Washington County,Vermont,58409,200.0,1,1,0,2,44.2690924,-72.6146505
Windham County,Vermont,42222,229.0,1,3,0,0,43.0028875,-72.7634259
Windsor County,Vermont,55062,60.0,2,2,0,1,43.54804650000001,-72.5944539
Accomack County,Virginia,32316,0.0,0,0,0,0,37.7422207,-75.67435379999998
Albemarle County,Virginia,109330,285.0,0,2,2,0,38.0085107,-78.60867540000002
Alleghany County,Virginia,14860,205.0,1,0,1,0,37.81670220000001,-80.0227166
Amelia County,Virginia,13145,0.0,0,0,0,0,37.3319664,-78.008448
Amherst County,Virginia,31605,0.0,0,0,0,0,37.59975479999999,-79.1483701
Appomattox County,Virginia,15911,0.0,0,0,0,0,37.37433005,-78.79547650440861
Arlington County,Virginia,236842,334.0,0,1,0,0,38.8769326,-77.0893094
Augusta County,Virginia,75558,255.0,1,1,0,0,38.1793809,-79.15257609999998
Bath County,Virginia,4147,25.0,1,1,0,0,38.05223825,-79.7375829004968
Bedford County,Virginia,78997,0.0,0,0,0,0,37.3123905,-79.5399003
Bland County,Virginia,6280,0.0,0,0,0,0,37.1312101,-81.1154109
Botetourt County,Virginia,33419,0.0,0,0,0,0,37.5520825,-79.8029569
Brunswick County,Virginia,16231,0.0,0,0,0,0,36.7788996,-77.86708829999998
Buchanan County,Virginia,21004,134.0,1,1,0,0,37.2600448,-82.0320334
Buckingham County,Virginia,17148,0.0,0,0,0,0,37.5558826,-78.5547172
Campbell County,Virginia,54885,0.0,0,0,0,0,37.2158191,-79.1165953
Caroline County,Virginia,30725,0.0,0,0,0,0,38.0320305,-77.362363
Carroll County,Virginia,29791,0.0,0,0,0,0,36.7365816,-80.74397909999998
Charles City County,Virginia,6963,0.0,0,0,0,0,37.3705777,-77.0605098
Charlotte County,Virginia,11880,0.0,0,0,0,0,37.0416273,-78.6523968
Chesterfield County,Virginia,352802,466.0,1,3,1,0,37.3859982,-77.578509
Clarke County,Virginia,14619,0.0,0,0,0,0,39.119728,-77.9926448
Craig County,Virginia,5131,0.0,0,0,0,0,37.4760225,-80.19908259999998
Culpeper County,Virginia,52605,70.0,1,1,0,0,38.49122070000001,-77.9618216
Cumberland County,Virginia,9932,0.0,0,0,0,0,37.5004191,-78.2469202
Dickenson County,Virginia,14318,25.0,1,1,0,0,37.1226368,-82.359691
Dinwiddie County,Virginia,28544,0.0,0,0,0,1,37.0712818,-77.6480714
Essex County,Virginia,10953,67.0,1,1,0,0,37.9140592,-76.9326385
Fairfax County,Virginia,1147532,1708.0,5,3,2,3,38.8156356,-77.28368490000003
Fauquier County,Virginia,71222,97.0,1,0,1,0,38.7513714,-77.81412209999998
Floyd County,Virginia,15749,0.0,0,0,0,0,36.9157056,-80.38768890000001
Fluvanna County,Virginia,27270,0.0,0,0,0,0,37.8488527,-78.2789994
Franklin County,Virginia,56042,37.0,1,1,0,0,36.9911656,-79.88397009999998
Frederick County,Virginia,89313,0.0,0,0,0,0,39.2127031,-78.279166
Giles County,Virginia,16720,50.0,2,2,0,0,37.3088528,-80.7098781
Gloucester County,Virginia,37348,67.0,1,1,0,0,37.4452288,-76.55944790000002
Goochland County,Virginia,23753,0.0,0,0,0,0,37.7204342,-77.8837984
Grayson County,Virginia,15550,0.0,0,0,0,0,36.6512208,-81.2114025
Greene County,Virginia,19819,0.0,0,0,0,0,38.2954503,-78.4704823
Greensville County,Virginia,11336,0.0,0,0,0,0,36.6405713,-77.5768298
Halifax County,Virginia,33911,192.0,0,1,0,0,36.747244,-78.94256340000003
Hanover County,Virginia,107766,265.0,2,1,0,0,37.744783,-77.4464165
Henrico County,Virginia,330818,1031.0,1,1,4,0,37.5455191,-77.4234124
Henry County,Virginia,50557,0.0,0,0,0,0,36.6725813,-79.9242922
Highland County,Virginia,2190,0.0,0,0,0,0,38.3860395,-79.51798530574015
Isle of Wight County,Virginia,37109,0.0,0,0,0,0,36.8953677,-76.72481429999998
James City County,Virginia,76523,357.0,0,1,1,1,37.3211485,-76.7972515
King and Queen County,Virginia,7025,0.0,0,0,0,0,37.71967539999999,-76.87941579999998
King George County,Virginia,26836,0.0,0,0,0,0,38.27863120000001,-77.17535600000002
King William County,Virginia,17148,0.0,0,0,0,0,37.6940722,-77.06902840000002
Lancaster County,Virginia,10603,76.0,1,1,0,0,37.7625738,-76.4723233
Lee County,Virginia,23423,70.0,1,1,0,0,36.684127200000006,-83.09732109999999
Loudoun County,Virginia,413538,462.0,2,1,3,0,39.0984586,-77.67050079999999
Louisa County,Virginia,37591,0.0,0,0,0,0,37.9854441,-77.94863070000002
Lunenburg County,Virginia,12196,0.0,0,0,0,0,36.9445279,-78.25620009999999
Madison County,Virginia,13261,0.0,0,0,0,0,38.4114615,-78.28466340000001
Mathews County,Virginia,8834,0.0,0,0,0,0,37.4481394,-76.331696
Mecklenburg County,Virginia,30587,99.0,0,1,0,0,36.6798483,-78.314746
Middlesex County,Virginia,10582,0.0,0,0,0,0,37.6221412,-76.59043740000001
Montgomery County,Virginia,98535,280.0,2,1,0,0,37.1810438,-80.3918782
Nelson County,Virginia,14930,0.0,0,0,0,0,37.7755351,-78.8973622
New Kent County,Virginia,23091,110.0,0,0,1,0,37.4971441,-76.9964301
Northampton County,Virginia,11710,143.0,1,1,0,0,37.3688433,-75.9265679
Northumberland County,Virginia,12095,0.0,0,0,0,0,37.93149920000001,-76.4836686
Nottoway County,Virginia,15232,123.0,0,0,0,1,37.1489448,-78.0583926
Orange County,Virginia,37051,0.0,0,0,0,0,38.2490349,-78.013983
Page County,Virginia,23902,25.0,1,1,0,0,38.6002354,-78.50165159999997
Patrick County,Virginia,17608,25.0,0,0,1,0,36.6818706,-80.28463599999998
Pittsylvania County,Virginia,60354,0.0,0,0,0,0,36.8121678,-79.43641059999999
Powhatan County,Virginia,29652,0.0,0,0,0,0,37.5531622,-77.9112655
Prince Edward County,Virginia,22802,116.0,1,1,0,0,37.2293293,-78.4628573
Prince George County,Virginia,38353,0.0,0,0,0,0,37.1815024,-77.21531440000003
Prince William County,Virginia,470335,243.0,2,2,0,1,38.7389846,-77.5536743
Pulaski County,Virginia,34027,135.0,1,0,1,0,37.05805720000001,-80.72972890000001
Rappahannock County,Virginia,7370,0.0,0,0,0,0,38.6926326,-78.14958179999998
Richmond County,Virginia,9023,0.0,0,0,0,0,37.94761079999999,-76.7161921
Roanoke County,Virginia,94186,110.0,0,0,0,1,37.2377673,-80.0759642
Rockbridge County,Virginia,22573,0.0,0,0,0,0,37.8331804,-79.4622597
Rockingham County,Virginia,81948,238.0,1,1,0,0,38.50802879999999,-78.8949442
Russell County,Virginia,26586,78.0,1,1,0,0,36.9251814,-82.1147841
Scott County,Virginia,21566,0.0,0,0,0,0,36.7117473,-82.5893052
Shenandoah County,Virginia,43616,25.0,1,1,0,0,38.856559,-78.5890893
Smyth County,Virginia,30104,377.0,2,1,0,2,36.8361654,-81.5298828
Southampton County,Virginia,17631,0.0,0,0,0,0,36.6959378,-77.1586002
Spotsylvania County,Virginia,136215,100.0,1,0,1,0,38.1880936,-77.6741751
Stafford County,Virginia,152882,100.0,1,1,0,0,38.4167265,-77.4579783
Surry County,Virginia,6422,0.0,0,0,0,0,37.1118778,-76.895924
Sussex County,Virginia,11159,0.0,0,0,0,0,36.90968970000001,-77.2741121
Tazewell County,Virginia,40595,231.0,2,1,1,0,37.1236041,-81.56841290000001
Warren County,Virginia,40164,60.0,1,1,0,0,38.9131907,-78.2096656
Washington County,Virginia,53740,251.0,1,2,0,0,36.740236,-81.9421666
Westmoreland County,Virginia,18015,0.0,0,0,0,0,38.1153203,-76.7567355
Wise County,Virginia,37383,60.0,1,1,0,0,37.0170633,-82.6103804
Wythe County,Virginia,28684,108.0,1,0,1,0,36.9118401,-81.0639347
York County,Virginia,68280,145.0,2,1,0,0,37.2230374,-76.5156945
Alexandria city,Virginia,159428,0.0,0,0,0,0,38.8051095,-77.0470229
Bristol city,Virginia,16762,0.0,0,0,0,0,36.6176148,-82.14840490000002
Buena Vista city,Virginia,6478,0.0,0,0,0,0,37.73698570000001,-79.3545676
Charlottesville city,Virginia,47266,0.0,0,0,0,0,38.029306,-78.4766781
Chesapeake city,Virginia,244835,0.0,0,0,0,0,36.7183708,-76.2466798
Colonial Heights city,Virginia,17370,0.0,0,0,0,0,37.2659454,-77.39900791681707
Covington city,Virginia,5538,0.0,0,0,0,0,37.7810972,-79.9881199
Danville city,Virginia,40044,0.0,0,0,0,0,36.5706943,-79.3882557
Emporia city,Virginia,5346,0.0,0,0,0,0,36.69376060000001,-77.53571409999998
Fairfax city,Virginia,24019,0.0,0,0,0,0,38.8506152,-77.3005455
Falls Church city,Virginia,14617,0.0,0,0,0,0,38.882334,-77.17109140000002
Franklin city,Virginia,7967,90.0,0,0,1,0,36.6793195,-76.9364366
Fredericksburg city,Virginia,29036,0.0,0,0,0,0,38.29679270000001,-77.483409
Galax city,Virginia,6347,0.0,0,0,0,0,36.66123870000001,-80.9238671
Hampton city,Virginia,134510,0.0,0,0,0,0,37.0520315,-76.2856365
Harrisonburg city,Virginia,53016,0.0,0,0,0,0,38.4493315,-78.8688833
Hopewell city,Virginia,22529,0.0,0,0,0,0,37.280149,-77.2948783
Lexington city,Virginia,7446,0.0,0,0,0,0,37.775132,-79.4410488
Lynchburg city,Virginia,82168,0.0,0,0,0,0,37.40088,-79.18449239459085
Manassas city,Virginia,41085,0.0,0,0,0,0,38.743235,-77.4746953
Manassas Park city,Virginia,17478,0.0,0,0,0,0,38.77090695,-77.4363014608697
Martinsville city,Virginia,12554,0.0,0,0,0,0,36.6912484,-79.8502157
Newport News city,Virginia,179225,0.0,0,0,0,0,37.0914429,-76.5213892
Norfolk city,Virginia,242742,0.0,0,0,0,0,36.8889933,-76.24816240000001
Norton city,Virginia,3981,0.0,0,0,0,0,36.9401004,-82.59477820000002
Petersburg city,Virginia,31346,0.0,0,0,0,0,37.22792800000001,-77.4019268
Poquoson city,Virginia,12271,0.0,0,0,0,0,37.1281989,-76.37028620000002
Portsmouth city,Virginia,94398,0.0,0,0,0,0,36.8678592,-76.37559852679193
Radford city,Virginia,18249,0.0,0,0,0,0,37.1292934,-80.5357895
Richmond city,Virginia,230436,1612.0,3,2,2,2,37.5289588,-77.43810690000002
Roanoke city,Virginia,99143,934.0,1,1,1,0,37.2529158,-79.90938129999998
Salem city,Virginia,25301,0.0,0,0,0,0,37.279858,-80.0174392
Staunton city,Virginia,24932,0.0,0,0,0,0,38.1495947,-79.07255699999997
Suffolk city,Virginia,92108,0.0,0,0,0,0,36.7427673,-76.62418249999997
Virginia Beach city,Virginia,449974,0.0,0,0,0,0,36.5943204,-75.88760140000002
Waynesboro city,Virginia,22630,0.0,0,0,0,0,38.0709693,-78.87409009999998
Williamsburg city,Virginia,14954,0.0,0,0,0,0,37.2815351,-76.6884676
Winchester city,Virginia,28078,0.0,0,0,0,0,39.16812725,-78.17319326875872
Adams County,Washington,19983,57.0,2,0,0,2,46.9723633,-118.5934644
Asotin County,Washington,22582,25.0,1,1,0,0,46.1678079,-117.2045179
Benton County,Washington,204390,447.0,3,2,0,2,46.1691702,-119.5286424
Chelan County,Washington,77200,251.0,1,1,1,2,47.8012197,-120.6276904
Clallam County,Washington,77331,163.0,1,0,0,2,47.9998383,-123.7373472
Clark County,Washington,488241,580.0,2,3,0,1,45.76690470000001,-122.4940866
Columbia County,Washington,3985,25.0,1,0,0,1,46.2947665,-117.9174697
Cowlitz County,Washington,110593,202.0,1,2,0,0,46.1998625,-122.6931507
Douglas County,Washington,43429,0.0,0,0,0,0,47.7652709,-119.6075365
Ferry County,Washington,7627,25.0,1,0,0,1,48.4736934,-118.4834362
Franklin County,Washington,95222,106.0,1,1,0,0,46.5654696,-118.8935483
Garfield County,Washington,2225,45.0,1,0,0,1,46.46046870000001,-117.5294769
Grant County,Washington,97733,186.0,4,0,0,4,47.11901500000001,-119.4904332
Grays Harbor County,Washington,75061,154.0,4,2,0,2,47.1744169,-123.86588290000002
Island County,Washington,85141,76.0,2,0,0,2,48.2162669,-122.6842402
Jefferson County,Washington,32221,25.0,1,0,0,1,47.7325289,-123.6328565
King County,Washington,2252782,5461.0,6,17,7,8,47.4873376,-121.8622122
Kitsap County,Washington,271473,381.0,2,0,2,2,47.594502,-122.6474421
Kittitas County,Washington,47935,25.0,1,0,0,1,47.1057471,-120.5849305
Klickitat County,Washington,22425,42.0,2,0,0,2,45.8767731,-120.7976033
Lewis County,Washington,80707,125.0,1,1,0,1,46.5612011,-122.4225561
Lincoln County,Washington,10939,85.0,1,0,0,2,47.5664588,-118.3588615
Mason County,Washington,66768,25.0,1,0,0,1,47.3429635,-123.1822758
Okanogan County,Washington,42243,91.0,2,0,0,3,48.361262,-119.5833869
Pacific County,Washington,22471,51.0,2,0,0,2,46.5334929,-123.768029
Pend Oreille County,Washington,13724,74.0,0,0,0,1,48.5188671,-117.2778631
Pierce County,Washington,904980,2538.0,5,7,1,4,47.0022547,-122.2117983
San Juan County,Washington,17582,25.0,0,1,0,0,48.54430870000001,-122.9919497
Skagit County,Washington,129205,205.0,3,0,0,3,48.4596092,-121.7332784
Skamania County,Washington,12083,0.0,0,0,0,0,45.966211,-121.9278867
Snohomish County,Washington,822083,786.0,4,3,3,2,48.0074736,-121.7304882
Spokane County,Washington,522798,1881.0,5,6,1,3,47.5354964,-117.40746740000002
Stevens County,Washington,45723,90.0,2,2,0,0,48.4249969,-117.8489411
Thurston County,Washington,290536,474.0,2,1,1,0,46.9319983,-122.8855155
Wahkiakum County,Washington,4488,0.0,0,0,0,0,46.2794223,-123.3452562
Walla Walla County,Washington,60760,316.0,2,2,0,1,46.2055155,-118.5174284
Whatcom County,Washington,229247,253.0,1,2,0,0,48.8107819,-121.8828175
Whitman County,Washington,50104,50.0,2,0,0,2,46.9428831,-117.5286172
Yakima County,Washington,250873,528.0,2,2,2,0,46.4135961,-120.730253
Barbour County,West Virginia,16441,72.0,0,1,0,0,39.1218129,-80.0135627
Berkeley County,West Virginia,119171,241.0,1,1,0,1,39.4535243,-78.0395522
Boone County,West Virginia,21457,25.0,0,0,0,1,38.0093296,-81.7013559
Braxton County,West Virginia,13957,25.0,1,1,0,0,38.699643,-80.7012614
Brooke County,West Virginia,21939,251.0,2,1,0,0,40.2729451,-80.5699497
Cabell County,West Virginia,91945,1051.0,3,2,3,1,38.42008920000001,-82.2316907
Calhoun County,West Virginia,7109,42.0,1,1,0,0,38.8311994,-81.1234524
Clay County,West Virginia,8508,0.0,0,0,0,0,38.4460004,-81.0718148
Doddridge County,West Virginia,8448,0.0,0,0,0,0,39.2632436,-80.7299566
Fayette County,West Virginia,42406,94.0,0,1,1,0,38.0331608,-81.0722238
Gilmer County,West Virginia,7823,0.0,0,0,0,0,38.9268106,-80.8350098
Grant County,West Virginia,11568,61.0,1,0,0,1,39.0674434,-79.20667390000001
Greenbrier County,West Virginia,34662,122.0,1,0,1,0,37.961175,-80.450934
Hampshire County,West Virginia,23175,44.0,0,1,0,0,39.3015109,-78.62122070000002
Hancock County,West Virginia,28810,0.0,0,0,0,0,40.5071529,-80.5657591
Hardy County,West Virginia,13776,0.0,0,0,0,0,39.0040008,-78.8441276
Harrison County,West Virginia,67256,292.0,2,1,1,1,39.2820223,-80.3789878
Jackson County,West Virginia,28576,46.0,1,1,0,0,38.818099,-81.6584708
